13648,2024-11-18 12:28:13 UTC,ruby.exe,"ruby -e ""File.open('./test.txt', 'a') { |file| file.puts 'modified' }""",C:/Users/jinnu/homework_assignment/test.txt,modify,,,,
11832,2024-11-18 12:28:13 UTC,ruby.exe,"ruby -e ""File.delete('./test.txt')""",C:/Users/jinnu/homework_assignment/test.txt,delete,,,,
13844,2024-11-18 12:28:47 UTC,windows_hello_world.exe,.\executables\windows_hello_world.exe,,"",,,,
11696,2024-11-18 12:28:48 UTC,windows_hello_world.exe,.\executables\windows_hello_world.exe optional,,"",,,,
18816,2024-11-18 12:28:48 UTC,ruby.exe,"ruby -e ""File.write('./test.txt', 'testing')""",C:/Users/jinnu/homework_assignment/test.txt,create,,,,
16672,2024-11-18 12:28:48 UTC,ruby.exe,"ruby -e ""File.open('./test.txt', 'a') { |file| file.puts 'modified' }""",C:/Users/jinnu/homework_assignment/test.txt,modify,,,,
4948,2024-11-18 12:28:48 UTC,ruby.exe,"ruby -e ""File.delete('./test.txt')""",C:/Users/jinnu/homework_assignment/test.txt,delete,,,,
8932,2024-11-18 12:28:49 UTC,curl.exe,"curl -X POST -s -w ""%{local_ip} %{size_upload}"" -o /dev/null -d data=test https://postman-echo.com/post",,"",,,9,https
8456,2024-11-18 12:29:16 UTC,windows_hello_world.exe,.\executables\windows_hello_world.exe,,"",,,,
14944,2024-11-18 12:29:16 UTC,windows_hello_world.exe,.\executables\windows_hello_world.exe optional,,"",,,,
2700,2024-11-18 12:29:16 UTC,ruby.exe,"ruby -e ""File.write('./test.txt', 'testing')""",C:/Users/jinnu/homework_assignment/test.txt,create,,,,
3408,2024-11-18 12:29:16 UTC,ruby.exe,"ruby -e ""File.open('./test.txt', 'a') { |file| file.puts 'modified' }""",C:/Users/jinnu/homework_assignment/test.txt,modify,,,,
21276,2024-11-18 12:29:17 UTC,ruby.exe,"ruby -e ""File.delete('./test.txt')""",C:/Users/jinnu/homework_assignment/test.txt,delete,,,,
10616,2024-11-18 12:29:17 UTC,curl.exe,curl -X POST -s -o /dev/null -d data=test https://postman-echo.com/post,,"",,,9,https
20884,2024-11-18 12:31:00 UTC,windows_hello_world.exe,.\executables\windows_hello_world.exe,,"",,,
9364,2024-11-18 12:31:00 UTC,windows_hello_world.exe,.\executables\windows_hello_world.exe optional,,"",,,
8368,2024-11-18 12:31:00 UTC,ruby.exe,"ruby -e ""File.write('./test.txt', 'testing')""",C:/Users/jinnu/homework_assignment/test.txt,create,,,
16756,2024-11-18 12:31:01 UTC,ruby.exe,"ruby -e ""File.open('./test.txt', 'a') { |file| file.puts 'modified' }""",C:/Users/jinnu/homework_assignment/test.txt,modify,,,
3964,2024-11-18 12:31:01 UTC,ruby.exe,"ruby -e ""File.delete('./test.txt')""",C:/Users/jinnu/homework_assignment/test.txt,delete,,,
11012,2024-11-18 12:31:01 UTC,curl.exe,curl -X POST -s -o /dev/null -d data=test https://postman-echo.com/post,,"",71.222.63.199:443,9,https
118,2024-11-18 15:11:56 UTC,linux_hello_wor,./executables/linux_hello_world,,"",,,
120,2024-11-18 15:11:56 UTC,linux_hello_wor,./executables/linux_hello_world optional,,"",,,
122,2024-11-18 15:11:56 UTC,ruby,"ruby -e File.write('./test.txt', 'testing')",/mnt/c/Users/jinnu/homework_assignment/test.txt,create,,,
124,2024-11-18 15:11:56 UTC,ruby,"ruby -e File.open('./test.txt', 'a') { |file| file.puts 'modified' }",/mnt/c/Users/jinnu/homework_assignment/test.txt,modify,,,
126,2024-11-18 15:11:56 UTC,ruby,ruby -e File.delete('./test.txt'),/mnt/c/Users/jinnu/homework_assignment/test.txt,delete,,,
133,2024-11-18 15:12:25 UTC,linux_hello_wor,./executables/linux_hello_world,,"",,,
135,2024-11-18 15:12:25 UTC,linux_hello_wor,./executables/linux_hello_world optional,,"",,,
137,2024-11-18 15:12:25 UTC,ruby,"ruby -e File.write('./test.txt', 'testing')",/mnt/c/Users/jinnu/homework_assignment/test.txt,create,,,
139,2024-11-18 15:12:25 UTC,ruby,"ruby -e File.open('./test.txt', 'a') { |file| file.puts 'modified' }",/mnt/c/Users/jinnu/homework_assignment/test.txt,modify,,,
141,2024-11-18 15:12:26 UTC,ruby,ruby -e File.delete('./test.txt'),/mnt/c/Users/jinnu/homework_assignment/test.txt,delete,,,
147,2024-11-18 15:12:26 UTC,curl,curl -X POST -s -o /dev/null -d data=test https://postman-echo.com/post,,"",71.222.63.199:443,9,https
9916,2024-11-18 12:32:35 UTC,windows_hello_world.exe,.\executables\windows_hello_world.exe,,"",,,
21044,2024-11-18 12:32:35 UTC,windows_hello_world.exe,.\executables\windows_hello_world.exe optional,,"",,,
14040,2024-11-18 12:32:35 UTC,ruby.exe,"ruby -e ""File.write('./test.txt', 'testing')""",C:/Users/jinnu/homework_assignment/test.txt,create,,,
12796,2024-11-18 12:32:36 UTC,ruby.exe,"ruby -e ""File.open('./test.txt', 'a') { |file| file.puts 'modified' }""",C:/Users/jinnu/homework_assignment/test.txt,modify,,,
3808,2024-11-18 12:32:36 UTC,ruby.exe,"ruby -e ""File.delete('./test.txt')""",C:/Users/jinnu/homework_assignment/test.txt,delete,,,
10388,2024-11-18 12:32:36 UTC,curl.exe,curl -X POST -s -o /dev/null -d data=test https://postman-echo.com/post,,"",71.222.63.199:443,9,https
